,DATE,INDUSTRY_CODE,EMPLOYMENT,SIC_2digit,SIC_3digit,SIC_4digit,SIC_5digit,IS8_Final_Flag,Frontier_Final_Flag
1598,2017,13931,2500,13,139,1393,13931,,
1599,2017,13939,1500,13,139,1393,13939,,
1600,2017,13940,1250,13,139,1394,13940,,
1601,2017,13950,900,13,139,1395,13950,,
1602,2017,13960,4500,13,139,1396,13960,,
1603,2017,13990,2250,13,139,1399,13990,,
1604,2017,14110,150,14,141,1411,14110,,
1605,2017,14120,2250,14,141,1412,14120,,
1606,2017,14131,2250,14,141,1413,14131,,
1607,2017,14132,8000,14,141,1413,14132,,
1608,2017,14141,200,14,141,1414,14141,,
1609,2017,14142,500,14,141,1414,14142,,
1610,2017,14190,4500,14,141,1419,14190,,
1611,2017,14200,25,14,142,1420,14200,,
1612,2017,14310,450,14,143,1431,14310,,
1613,2017,14390,2000,14,143,1439,14390,,
1614,2017,15110,700,15,151,1511,15110,,
1615,2017,15120,3500,15,151,1512,15120,,
1616,2017,15200,4500,15,152,1520,15200,,
1617,2017,16100,8000,16,161,1610,16100,,
1618,2017,16210,5000,16,162,1621,16210,,
1619,2017,16220,75,16,162,1622,16220,,
1620,2017,16230,45000,16,162,1623,16230,,
1621,2017,16240,6000,16,162,1624,16240,,
1622,2017,16290,6000,16,162,1629,16290,,
1623,2017,17110,75,17,171,1711,17110,,
1624,2017,17120,9000,17,171,1712,17120,,
1625,2017,17211,3000,17,172,1721,17211,,
1626,2017,17219,20000,17,172,1721,17219,,
1627,2017,17220,6000,17,172,1722,17220,,
1628,2017,17230,3500,17,172,1723,17230,,
1629,2017,17240,900,17,172,1724,17240,,
1630,2017,17290,9000,17,172,1729,17290,,
1631,2017,18110,1500,18,181,1811,18110,,
1632,2017,18121,3500,18,181,1812,18121,,
1633,2017,18129,84000,18,181,1812,18129,,
1634,2017,18130,8000,18,181,1813,18130,,
1635,2017,18140,4000,18,181,1814,18140,,
1636,2017,18201,800,18,182,1820,18201,,
1637,2017,18202,350,18,182,1820,18202,,
1638,2017,18203,250,18,182,1820,18203,,
1639,2017,19100,10,19,191,1910,19100,,
1640,2017,19201,6000,19,192,1920,19201,,
1641,2017,19209,2500,19,192,1920,19209,,
1642,2017,20110,3500,20,201,2011,20110,Advanced manufacturing,
1643,2017,20120,3000,20,201,2012,20120,Advanced manufacturing,
1644,2017,20130,4500,20,201,2013,20130,Advanced manufacturing,
1645,2017,20140,8000,20,201,2014,20140,Advanced manufacturing,
1646,2017,20150,2000,20,201,2015,20150,Advanced manufacturing,
1647,2017,20160,10000,20,201,2016,20160,Advanced manufacturing,
1648,2017,20170,500,20,201,2017,20170,Advanced manufacturing,
1649,2017,20200,3000,20,202,2020,20200,Advanced manufacturing,
1650,2017,20301,12000,20,203,2030,20301,Advanced manufacturing,
1651,2017,20302,2250,20,203,2030,20302,Advanced manufacturing,
1652,2017,20411,6000,20,204,2041,20411,Advanced manufacturing,
1653,2017,20412,4500,20,204,2041,20412,Advanced manufacturing,
1654,2017,20420,17000,20,204,2042,20420,Advanced manufacturing,
1655,2017,20510,800,20,205,2051,20510,Advanced manufacturing,
1656,2017,20520,2500,20,205,2052,20520,Advanced manufacturing,
1657,2017,20530,2500,20,205,2053,20530,Advanced manufacturing,
1658,2017,20590,12000,20,205,2059,20590,Advanced manufacturing,
1659,2017,20600,450,20,206,2060,20600,Advanced manufacturing,
1660,2017,21100,7000,21,211,2110,21100,Life Sciences,
1661,2017,21200,32000,21,212,2120,21200,Life Sciences,
1662,2017,22110,5000,22,221,2211,22110,,
1663,2017,22190,16000,22,221,2219,22190,,
1664,2017,22210,26000,22,222,2221,22210,,
1665,2017,22220,25000,22,222,2222,22220,,
1666,2017,22230,47000,22,222,2223,22230,,
1667,2017,22290,56000,22,222,2229,22290,,
1668,2017,23110,900,23,231,2311,23110,,
1669,2017,23120,12000,23,231,2312,23120,,
1670,2017,23130,5000,23,231,2313,23130,,
1671,2017,23140,3000,23,231,2314,23140,,
1672,2017,23190,2500,23,231,2319,23190,,
1673,2017,23200,2000,23,232,2320,23200,,
1674,2017,23310,1000,23,233,2331,23310,,
1675,2017,23320,4500,23,233,2332,23320,,
1676,2017,23410,5000,23,234,2341,23410,,
1677,2017,23420,700,23,234,2342,23420,,
1678,2017,23430,300,23,234,2343,23430,,
1679,2017,23440,500,23,234,2344,23440,,
1680,2017,23490,600,23,234,2349,23490,,
1681,2017,23510,1250,23,235,2351,23510,,
1682,2017,23520,600,23,235,2352,23520,,
1683,2017,23610,16000,23,236,2361,23610,,
1684,2017,23620,2250,23,236,2362,23620,,
1685,2017,23630,6000,23,236,2363,23630,,
1686,2017,23640,800,23,236,2364,23640,,
1687,2017,23650,300,23,236,2365,23650,,
1688,2017,23690,1250,23,236,2369,23690,,
1689,2017,23700,9000,23,237,2370,23700,,
1690,2017,23910,1500,23,239,2391,23910,,
1691,2017,23990,6000,23,239,2399,23990,,
1692,2017,24100,22000,24,241,2410,24100,,
1693,2017,24200,7000,24,242,2420,24200,,
1694,2017,24310,300,24,243,2431,24310,,
1695,2017,24320,125,24,243,2432,24320,,
1696,2017,24330,2000,24,243,2433,24330,,
1697,2017,24340,450,24,243,2434,24340,,
1698,2017,24410,600,24,244,2441,24410,,
1699,2017,24420,4000,24,244,2442,24420,,
1700,2017,24430,800,24,244,2443,24430,,
1701,2017,24440,1750,24,244,2444,24440,,
1702,2017,24450,3000,24,244,2445,24450,,
1703,2017,24460,10000,24,244,2446,24460,,
1704,2017,24510,3500,24,245,2451,24510,,
1705,2017,24520,1500,24,245,2452,24520,,
1706,2017,24530,5000,24,245,2453,24530,,
1707,2017,24540,2250,24,245,2454,24540,,
1708,2017,25110,53000,25,251,2511,25110,,
1709,2017,25120,19000,25,251,2512,25120,,
1710,2017,25210,5000,25,252,2521,25210,,
1711,2017,25290,5000,25,252,2529,25290,,
1712,2017,25300,2250,25,253,2530,25300,,
1713,2017,25400,13000,25,254,2540,25400,Defence sector,
1714,2017,25500,19000,25,255,2550,25500,,
1715,2017,25610,22000,25,256,2561,25610,,
1716,2017,25620,100000,25,256,2562,25620,,
1717,2017,25710,400,25,257,2571,25710,,
1718,2017,25720,6000,25,257,2572,25720,,
1719,2017,25730,15000,25,257,2573,25730,,
1720,2017,25910,1250,25,259,2591,25910,,
1721,2017,25920,5000,25,259,2592,25920,,
1722,2017,25930,8000,25,259,2593,25930,,
1723,2017,25940,5000,25,259,2594,25940,,
1724,2017,25990,31000,25,259,2599,25990,,
1725,2017,26110,13000,26,261,2611,26110,Digital and Technology,
1726,2017,26120,9000,26,261,2612,26120,Digital and Technology,
1727,2017,26200,7000,26,262,2620,26200,Digital and Technology,
1728,2017,26301,9000,26,263,2630,26301,Digital and Technology,
1729,2017,26309,5000,26,263,2630,26309,Digital and Technology,
1730,2017,26400,4500,26,264,2640,26400,Digital and Technology,
1731,2017,26511,47000,26,265,2651,26511,Digital and Technology,
1732,2017,26512,4500,26,265,2651,26512,Digital and Technology,
1733,2017,26513,3500,26,265,2651,26513,Digital and Technology,
1734,2017,26514,1250,26,265,2651,26514,Advanced manufacturing,
1735,2017,26520,500,26,265,2652,26520,Advanced manufacturing,
1736,2017,26600,5000,26,266,2660,26600,Life Sciences,
1737,2017,26701,4500,26,267,2670,26701,Digital and Technology,
1738,2017,26702,1000,26,267,2670,26702,Advanced manufacturing,
1739,2017,26800,125,26,268,2680,26800,Digital and Technology,
1740,2017,27110,13000,27,271,2711,27110,Advanced manufacturing,
1741,2017,27120,16000,27,271,2712,27120,Advanced manufacturing,
1742,2017,27200,2000,27,272,2720,27200,Advanced manufacturing,Batteries
1743,2017,27310,1250,27,273,2731,27310,Digital and Technology,
1744,2017,27320,9000,27,273,2732,27320,Digital and Technology,
1745,2017,27330,3500,27,273,2733,27330,Advanced manufacturing,
1746,2017,27400,16000,27,274,2740,27400,Advanced manufacturing,
1747,2017,27510,8000,27,275,2751,27510,Advanced manufacturing,
1748,2017,27520,3500,27,275,2752,27520,Advanced manufacturing,
1749,2017,27900,12000,27,279,2790,27900,Digital and Technology,
1750,2017,28110,17000,28,281,2811,28110,Advanced manufacturing,
1751,2017,28120,7000,28,281,2812,28120,Advanced manufacturing,
1752,2017,28131,9000,28,281,2813,28131,Advanced manufacturing,
1753,2017,28132,3000,28,281,2813,28132,Advanced manufacturing,
1754,2017,28140,9000,28,281,2814,28140,Advanced manufacturing,
1755,2017,28150,9000,28,281,2815,28150,Advanced manufacturing,
1756,2017,28210,2500,28,282,2821,28210,Advanced manufacturing,
1757,2017,28220,20000,28,282,2822,28220,Advanced manufacturing,
1758,2017,28230,4000,28,282,2823,28230,Advanced manufacturing,
1759,2017,28240,600,28,282,2824,28240,Advanced manufacturing,
1760,2017,28250,22000,28,282,2825,28250,Advanced manufacturing,
1761,2017,28290,24000,28,282,2829,28290,Advanced manufacturing,
1762,2017,28301,400,28,283,2830,28301,Advanced manufacturing,Agritech
1763,2017,28302,6000,28,283,2830,28302,Advanced manufacturing,Agritech
1764,2017,28410,6000,28,284,2841,28410,Advanced manufacturing,
1765,2017,28490,5000,28,284,2849,28490,Advanced manufacturing,
1766,2017,28910,500,28,289,2891,28910,Advanced manufacturing,
1767,2017,28921,4000,28,289,2892,28921,Advanced manufacturing,
1768,2017,28922,7000,28,289,2892,28922,Advanced manufacturing,
1769,2017,28923,2500,28,289,2892,28923,Advanced manufacturing,
1770,2017,28930,7000,28,289,2893,28930,Advanced manufacturing,
1771,2017,28940,1750,28,289,2894,28940,Advanced manufacturing,
1772,2017,28950,1250,28,289,2895,28950,Advanced manufacturing,
1773,2017,28960,3000,28,289,2896,28960,Advanced manufacturing,
1774,2017,28990,10000,28,289,2899,28990,Advanced manufacturing,
1775,2017,29100,80000,29,291,2910,29100,Advanced manufacturing,Automotive manufacturing
1776,2017,29201,6000,29,292,2920,29201,Advanced manufacturing,Automotive manufacturing
1777,2017,29202,6000,29,292,2920,29202,Advanced manufacturing,Automotive manufacturing
1778,2017,29203,3500,29,292,2920,29203,Advanced manufacturing,Automotive manufacturing
1779,2017,29310,2250,29,293,2931,29310,Advanced manufacturing,Automotive manufacturing
1780,2017,29320,55000,29,293,2932,29320,Advanced manufacturing,Automotive manufacturing
1781,2017,30110,22000,30,301,3011,30110,Advanced manufacturing,
1782,2017,30120,8000,30,301,3012,30120,Advanced manufacturing,
1783,2017,30200,6000,30,302,3020,30200,Advanced manufacturing,
1784,2017,30300,82000,30,303,3030,30300,Advanced manufacturing,Aerospace manufacturing
1785,2017,30400,3000,30,304,3040,30400,Defence sector,
1786,2017,30910,1250,30,309,3091,30910,Advanced manufacturing,
1787,2017,30920,1500,30,309,3092,30920,Advanced manufacturing,
1788,2017,30990,800,30,309,3099,30990,Advanced manufacturing,
1789,2017,31010,17000,31,310,3101,31010,,
1790,2017,31020,18000,31,310,3102,31020,,
1791,2017,31030,7000,31,310,3103,31030,,
1792,2017,31090,39000,31,310,3109,31090,,
1793,2017,32110,1000,32,321,3211,32110,,
1794,2017,32120,5000,32,321,3212,32120,Creative Industries,
1795,2017,32130,700,32,321,3213,32130,,
1796,2017,32200,1000,32,322,3220,32200,,
1797,2017,32300,5000,32,323,3230,32300,,
1798,2017,32401,1000,32,324,3240,32401,,
1799,2017,32409,3500,32,324,3240,32409,,
1800,2017,32500,37000,32,325,3250,32500,Life Sciences,
1801,2017,32910,1000,32,329,3291,32910,,
1802,2017,32990,20000,32,329,3299,32990,,
1803,2017,33110,6000,33,331,3311,33110,,
1804,2017,33120,36000,33,331,3312,33120,,
1805,2017,33130,4500,33,331,3313,33130,,
1806,2017,33140,6000,33,331,3314,33140,,
1807,2017,33150,8000,33,331,3315,33150,,
1808,2017,33160,18000,33,331,3316,33160,Advanced manufacturing,Aerospace manufacturing
1809,2017,33170,12000,33,331,3317,33170,,
1810,2017,33190,4500,33,331,3319,33190,,
1811,2017,33200,21000,33,332,3320,33200,,
1812,2017,35110,28000,35,351,3511,35110,,
1813,2017,35120,3000,35,351,3512,35120,,
1814,2017,35130,51000,35,351,3513,35130,,
1815,2017,35140,7000,35,351,3514,35140,,
1816,2017,35210,6000,35,352,3521,35210,,
1817,2017,35220,12000,35,352,3522,35220,,
1818,2017,35230,27000,35,352,3523,35230,,
1819,2017,35300,700,35,353,3530,35300,,
1820,2017,36000,37000,36,360,3600,36000,,
1821,2017,37000,20000,37,370,3700,37000,,
1822,2017,38110,65000,38,381,3811,38110,,
1823,2017,38120,4000,38,381,3812,38120,,
1824,2017,38210,41000,38,382,3821,38210,,
1825,2017,38220,7000,38,382,3822,38220,,
1826,2017,38310,225,38,383,3831,38310,,
1827,2017,38320,21000,38,383,3832,38320,,
1828,2017,39000,10000,39,390,3900,39000,,
1829,2017,41100,99000,41,411,4110,41100,,
1830,2017,41201,88000,41,412,4120,41201,,
1831,2017,41202,274000,41,412,4120,41202,,
1832,2017,42110,53000,42,421,4211,42110,,
1833,2017,42120,13000,42,421,4212,42120,,
1834,2017,42130,1000,42,421,4213,42130,,
1835,2017,42210,6000,42,422,4221,42210,,
1836,2017,42220,14000,42,422,4222,42220,,
1837,2017,42910,2000,42,429,4291,42910,,
1838,2017,42990,133000,42,429,4299,42990,,
1839,2017,43110,6000,43,431,4311,43110,,
1840,2017,43120,15000,43,431,4312,43120,,
1841,2017,43130,1750,43,431,4313,43130,,
1842,2017,43210,206000,43,432,4321,43210,,
1843,2017,43220,148000,43,432,4322,43220,,
1844,2017,43290,37000,43,432,4329,43290,,
1845,2017,43310,15000,43,433,4331,43310,,
1846,2017,43320,83000,43,433,4332,43320,,
1847,2017,43330,25000,43,433,4333,43330,,
1848,2017,43341,45000,43,433,4334,43341,,
1849,2017,43342,11000,43,433,4334,43342,,
1850,2017,43390,72000,43,433,4339,43390,,
1851,2017,43910,33000,43,439,4391,43910,,
1852,2017,43991,37000,43,439,4399,43991,,
1853,2017,43999,87000,43,439,4399,43999,,
1854,2017,45111,140000,45,451,4511,45111,,
1855,2017,45112,39000,45,451,4511,45112,,
1856,2017,45190,14000,45,451,4519,45190,,
1857,2017,45200,238000,45,452,4520,45200,,
1858,2017,45310,65000,45,453,4531,45310,,
1859,2017,45320,37000,45,453,4532,45320,,
1860,2017,45400,9000,45,454,4540,45400,,
1861,2017,46110,3500,46,461,4611,46110,,
1862,2017,46120,4000,46,461,4612,46120,,
1863,2017,46130,5000,46,461,4613,46130,,
1864,2017,46140,7000,46,461,4614,46140,,
1865,2017,46150,3000,46,461,4615,46150,,
1866,2017,46160,6000,46,461,4616,46160,,
1867,2017,46170,5000,46,461,4617,46170,,
1868,2017,46180,13000,46,461,4618,46180,,
1869,2017,46190,4000,46,461,4619,46190,,
1870,2017,46210,9000,46,462,4621,46210,,
1871,2017,46220,8000,46,462,4622,46220,,
1872,2017,46230,1500,46,462,4623,46230,,
1873,2017,46240,700,46,462,4624,46240,,
1874,2017,46310,34000,46,463,4631,46310,,
1875,2017,46320,25000,46,463,4632,46320,,
1876,2017,46330,13000,46,463,4633,46330,,
1877,2017,46341,6000,46,463,4634,46341,,
1878,2017,46342,24000,46,463,4634,46342,,
1879,2017,46350,2500,46,463,4635,46350,,
1880,2017,46360,10000,46,463,4636,46360,,
1881,2017,46370,4000,46,463,4637,46370,,
1882,2017,46380,18000,46,463,4638,46380,,
1883,2017,46390,83000,46,463,4639,46390,,
1884,2017,46410,14000,46,464,4641,46410,,
1885,2017,46420,41000,46,464,4642,46420,,
1886,2017,46431,3000,46,464,4643,46431,,
1887,2017,46439,26000,46,464,4643,46439,,
1888,2017,46440,5000,46,464,4644,46440,,
1889,2017,46450,34000,46,464,4645,46450,,
1890,2017,46460,65000,46,464,4646,46460,,
1891,2017,46470,19000,46,464,4647,46470,,
1892,2017,46480,7000,46,464,4648,46480,,
1893,2017,46491,900,46,464,4649,46491,,
1894,2017,46499,59000,46,464,4649,46499,,
1895,2017,46510,40000,46,465,4651,46510,Digital and Technology,
1896,2017,46520,39000,46,465,4652,46520,Digital and Technology,
1897,2017,46610,18000,46,466,4661,46610,,
1898,2017,46620,10000,46,466,4662,46620,,
1899,2017,46630,8000,46,466,4663,46630,,
1900,2017,46640,1000,46,466,4664,46640,,
1901,2017,46650,4000,46,466,4665,46650,,
1902,2017,46660,21000,46,466,4666,46660,,
1903,2017,46690,118000,46,466,4669,46690,,
1904,2017,46711,12000,46,467,4671,46711,,
1905,2017,46719,8000,46,467,4671,46719,,
1906,2017,46720,27000,46,467,4672,46720,,
1907,2017,46730,122000,46,467,4673,46730,,
1908,2017,46740,50000,46,467,4674,46740,,
1909,2017,46750,18000,46,467,4675,46750,,
1910,2017,46760,17000,46,467,4676,46760,,
1911,2017,46770,10000,46,467,4677,46770,,
1912,2017,46900,73000,46,469,4690,46900,,
1913,2017,47110,998000,47,471,4711,47110,,
1914,2017,47190,257000,47,471,4719,47190,,
1915,2017,47210,13000,47,472,4721,47210,,
1916,2017,47220,33000,47,472,4722,47220,,
1917,2017,47230,3000,47,472,4723,47230,,
1918,2017,47240,56000,47,472,4724,47240,,
1919,2017,47250,18000,47,472,4725,47250,,
1920,2017,47260,6000,47,472,4726,47260,,
1921,2017,47290,29000,47,472,4729,47290,,
1922,2017,47300,42000,47,473,4730,47300,,
1923,2017,47410,16000,47,474,4741,47410,,
1924,2017,47421,26000,47,474,4742,47421,,
1925,2017,47429,900,47,474,4742,47429,,
1926,2017,47430,4000,47,474,4743,47430,,
1927,2017,47510,11000,47,475,4751,47510,,
1928,2017,47520,95000,47,475,4752,47520,,
1929,2017,47530,21000,47,475,4753,47530,,
1930,2017,47540,36000,47,475,4754,47540,,
1931,2017,47591,3000,47,475,4759,47591,,
1932,2017,47599,98000,47,475,4759,47599,,
1933,2017,47610,12000,47,476,4761,47610,,
1934,2017,47620,31000,47,476,4762,47620,,
1935,2017,47630,3500,47,476,4763,47630,,
1936,2017,47640,66000,47,476,4764,47640,,
1937,2017,47650,12000,47,476,4765,47650,,
1938,2017,47710,338000,47,477,4771,47710,,
1939,2017,47721,47000,47,477,4772,47721,,
1940,2017,47722,6000,47,477,4772,47722,,
1941,2017,47730,107000,47,477,4773,47730,,
1942,2017,47741,2500,47,477,4774,47741,,
1943,2017,47749,5000,47,477,4774,47749,,
1944,2017,47750,36000,47,477,4775,47750,,
1945,2017,47760,73000,47,477,4776,47760,,
1946,2017,47770,42000,47,477,4777,47770,,
1947,2017,47781,7000,47,477,4778,47781,,
1948,2017,47782,59000,47,477,4778,47782,,
1949,2017,47789,75000,47,477,4778,47789,,
1950,2017,47791,5000,47,477,4779,47791,,
1951,2017,47799,37000,47,477,4779,47799,,
1952,2017,47810,4000,47,478,4781,47810,,
1953,2017,47820,800,47,478,4782,47820,,
1954,2017,47890,3000,47,478,4789,47890,,
1955,2017,47910,129000,47,479,4791,47910,,
1956,2017,47990,25000,47,479,4799,47990,,
1957,2017,49100,51000,49,491,4910,49100,,
1958,2017,49200,6000,49,492,4920,49200,,
1959,2017,49311,22000,49,493,4931,49311,,
1960,2017,49319,116000,49,493,4931,49319,,
1961,2017,49320,41000,49,493,4932,49320,,
1962,2017,49390,62000,49,493,4939,49390,,
1963,2017,49410,240000,49,494,4941,49410,,
1964,2017,49420,16000,49,494,4942,49420,,
1965,2017,49500,1750,49,495,4950,49500,,
1966,2017,50100,7000,50,501,5010,50100,,
1967,2017,50200,5000,50,502,5020,50200,,
1968,2017,50300,1500,50,503,5030,50300,,
1969,2017,50400,250,50,504,5040,50400,,
1970,2017,51101,62000,51,511,5110,51101,,
1971,2017,51102,13000,51,511,5110,51102,,
1972,2017,51210,2250,51,512,5121,51210,,
1973,2017,51220,0,51,512,5122,51220,,
1974,2017,52101,900,52,521,5210,52101,,
1975,2017,52102,225,52,521,5210,52102,,
1976,2017,52103,308000,52,521,5210,52103,,
1977,2017,52211,100,52,522,5221,52211,,
1978,2017,52212,3000,52,522,5221,52212,,
1979,2017,52213,800,52,522,5221,52213,,
1980,2017,52219,79000,52,522,5221,52219,,
1981,2017,52220,26000,52,522,5222,52220,,
1982,2017,52230,54000,52,522,5223,52230,,
1983,2017,52241,3500,52,522,5224,52241,,
1984,2017,52242,6000,52,522,5224,52242,,
1985,2017,52243,700,52,522,5224,52243,,
1986,2017,52290,70000,52,522,5229,52290,,
1987,2017,53100,152000,53,531,5310,53100,,
1988,2017,53201,6000,53,532,5320,53201,,
1989,2017,53202,76000,53,532,5320,53202,,
1990,2017,55100,369000,55,551,5510,55100,,
